code,description
4362,C/O WASTING OF MUSCLES IN THE GLUTEAL THIGH AND CALF REGIONS BOTH LOWER LIMBS
4363,NO WEAKNESS OR IMPAIREMENT OF SENSATION
4364,NO RADICULAR PAIN OR PARASTHESIA
4365,History of tile falling on the head of the patient one hour ago. no history of vomiting/ drowsy/ ENT bleed/ headache
4366,Pain in the right ring finger in the distal and proximal metacarpal joints for 2 months.
4367,Pain in the right ring finger in the distal and proximal metacarpal joint.
4368,Occasional pain in the left lower back.
4369,Knee pains and muscle pains since few months Had leg swellings -better now with diuretics -stopped now.Nil other symptom
4370,"Came to discuss blood tests. Had been eating sweets, mangoes  Nil symptoms now"
4371,c/o tiredness at times with less energy pain in Rt ring finger after injury No other symptoms
4372,Patient complains of being overweight.
4373,"Patient complains of rashes, abrasions and itching over the skin on his penis whenever he is sexually active."
4374,Patient complains of pain in the neck and back after he became overweight.
4375,"C/o Tiredness ,aches and pains since few months Nil symptoms now"
4376,self fall
4377,complaints of fatigue usually in the early morning after waking up since past few months.
4378,also has irregular sleeping pattern. no other complaints. pure vegetarian. BMI - 29 kg/m2.
4379,"investigations - TSH -6.03, B12 - 191"
4380,H/O SPONDYLOARTHROPATHY LAST SEEN 1 YEAR BACK  WAS ON SAAZ-IGM BD-FEBUROZORT- COLCHICHINE
4381,CURRENTLY IN REMISSION
4382,"FAMILY HISTORY : POSITIVE , MOTHER HAD RA"
4383,"H/O SPONDYLOARTHROPATHY ON MEDICATION - TAB SAAZ- IGM BD- FEBUXORT-COLCHICINE, WHICH HE IS TAKING REGULARLY"
4384,H/O ACUTE FEBRILE ILLNESS POST THAT IS SUFFERING FROM REACTICE ARTHRITIS
4385,NO FLARE UP OF SYMPTOMS
4386,CARE SEEKER IS ON IGURATIMOD + HCQS AND IS DOING WELL
4387,DOING WELL ON PRESENT TREATMENT
4388,NO FAMILY HISTORY OF ANY AUTO IMMUNE CONDITION
4389,PROXIMAL MUSCLE WEAKNESS SINCE 1 YEAR
4390,SKIN RASHES SINCE 1 YEAR
4391,SIGNIFICANT WIEGHT LOSS AROUND 12 KGS SINCE 1 YEAR
4392,JOINT STIFFNESS AND TENDERNESS SINCE 1 YEAR AFFECTING DAILY LIFE
4393,"WORKED UP IN JANUARY 2024  LFT SHOWS SGOT 61 SGPT 27 WITH ANEMIA HB OF 10.3 HBSAG, HIV NEGATIVE"
5526,JOINT PAINS PRESENT
4394,LATEST LABS SHOWS BICYTOPENIA OF HB 9.6  WBC- 3900
4395,ANA BY IF NEGATIVE ANCA IS NEGATIVE  MI-2 BORDERLINE KU BORDERLINE  HISTONES BORDERLINE
4396,USG : CHRONIC CALCIFIC PANCREATITIS WITH GRADE 1 FATTY LIVER
4397,C/O COUGH WITH EXPECTORATION
4398,C/O DIFFICULTY IN PASSING STOOLS ALONG WITH PAIN
4399,H/O CHRONIC SMOKING AND ALCOHOL CONSUMPTION
4400,C/O heavy menstrual bleeding
4401,C/O spotting
4402,"c/o low back pain on activity , better on rest also knee joint pains after climbing stairs corns to her feet"
4403,K/C/O PCOD
4404,FOLLOW UP CASE OF SEROPOSITIVE RA
4405,FLARE UP OF SYMPTOMS  +
4406,"F/O CASE OF SERPOSITIVE RA ,( RF - 2880 , ANTI CCP MORE THAN 200)"
4407,"REFFERAL BY DR.MINIJA , MANY THANKS."
4408,CASE OF RIGHT EYE SCLERITIS WITH ANTERIOR UVEITIS SINCE 2019
4409,RECURRED 3 TIMES SINCE 2019
4410,"HIV - NEG, HBSAG - NEG, ANA  - NEG , ANCA - NEG"
4411,H/O CVT
4412,"F/O SEROPOSITIVE RA (RA-296, ANTI-CCP -500)"
4413,C/O TENDERNESS IN THE JOINTS OF THE HANDS AND FEET
4414,Nil c/o now
4415,"REFFERED BY DR.JAMMIE , MANY THANKS."
4416,C/O PRIMARY IRIDOCYCLITIS IN THE RIGHT EYE
4417,RECURRENT EPISODES SINCE LAST 1 YEAR
4418,"HLA B27 - NEG, ANA- NEG, RF-NEG,"
4419,C/O INFLMMATORY BACK PAIN
4420,"STARTED 4 YEARS BACK ,MILD BEFORE ,INTENSITY HAS INCREASED NOW"
4421,EVALUATED UNDER DR.SUNIL
4422,"FOUND TO BE HLA B27 POSITIVE,REFFERED FOR FURTHER MANAGEMENT"
4423,Planning for pregnancy
4424,MRI - LEFT SACRO ILITIS
4425,ANA  BY IF - 1:100 POSITIVE  ANA PROFILE - JO 1 STRONGLY POSITIVE
4426,C/O SKIN THICKENING
4427,H/O RAYNAUDS
4428,SALT AND PEPPER PIGMENTATION SEEN
4429,C/O GERD
4430,ANA PROFILE - POSITIVE
4431,"ANA BY IF - POSITIVE , HOMOGENOUS, 1:1000"
4432,"ANA PROFILE - SSA- ++ ,  RO 52 - +++ , SCL 70 - +++"
4433,"ANA BY IF - POSITIVE +++ , HOMOGENOUS , 1:1000"
4434,F/O SEROPOSITIVE RA- ANTI CCP MORE THAN 200
4435,NO FLARE UP  OF SYMPTOMS
4436,"F/O LUMBAR DISC DISEASE , FEELING BETTER NOW"
4437,OSTEOPOROSIS DIAGNOSED RECENTLY ON MEDICATION
4438,C/O INFLAMMATORY BACK PAIN SINCE 10 YEARS
4439,MANAGING WITH SOS PAIN MEDICATION
4440,MORNING STIFFNESS FOR 1-2 HOURS
4441,XRAY SHOWS B/L SACRO ILITIS GRADE 3
4442,"F/O UNDIFFERENTIATED CTD - ANA BY IF +++, 1:100 ANA PROFILE - NEG"
4443,C/O SHOULDER PAIN AND SWELLING  ON THE RIGHT SIDE
4444,C/O RIGHT LEG KNEE TENDERNESS WITH CLICKING SOUND
4445,"REFFERED BY DR.SAPTAGIRISH , MANY THANKS."
4446,C/O post menstrual spotting lasting for 10-14 days
4447,H/O heavy menstrual bleeding. Was on TAB PRIMOLUT N for 2 years. Stopped the medication due to CVT.
4448,C/O NECROTIZING SKIN LESION OVER THE RIGHT BROW
4449,SIMILAR SKIN LESION PRESENT OVER THE LEFT ARM
4450,C/O LOSS OF VISION IN THE RIGHT EYE
4451,K/C/O HYPOTHYROIDISM SINCE 7 YEARS
4452,S/P CORNEAL SURGERY WITH BIOPSY LESION DONE ON RIGHT EYE
4453,"PATIENT REFFERED BY DR.SAPTHAGIRISH, MANY THANKS."
4454,C/O PANOPTHALMITIS WITH CORNEAL MELT WITH INFILTRATE
4455,C/O NECROTIZING SKIN LESION OVER THE RIGHT BROW INVADING INTO THE EYE AND CAUSING VISION LOSS
4456,BIOPSY REPORTS :EXTENSIVE INFLAMMATORY TISSUE WITH GIANT CELLS
4457,K/C/O HYPOTHYROIDISM SINCE 7 YEARS ON MEDICATION
4458,LESION SEEN IN LEFT  ARM AND UMBILICUS
4459,SYMPTOMS SHOWED  IMPROVEMENT AFTER TAKING ORAL STEROIDS
4460,H/O ATROPHIC RHINTIS
4461,T2DM ON MEDICATION
4462,FOLLOW UP CASE OF SEROPOSITIVE RA -RF 311
4463,C/O SWELLING IN THE JOINTS ESPECIALLY RIGHT KNEE AND HANDS
4464,MORNING STIFFNESS AND TENDERNESS
4465,FLARE UP OF SYMPTOMS
4466,C/O LEFT KNEE SWELLING AND PAIN  SINCE 3 MONTHS
4467,WORSENING SINCE 1 MONTH
4468,FOLLOW UP CASE OF ANCA ASSOCIATED VASCULITIS
4469,"H/O ACS - APRIL 16TH , PRESENTED AS CHEST PAIN - ANGIOPLASTY DONE"
4470,H/O AWMI ON APRIL 16TH - PTCA DONE
4471,CURRENTLY ON MMF - 2 TABS/DAY
4472,C/O PERSISTENT DRY COUGH
4473,ESR - 32  CRP - 109  CREAT - 2.05 SGPT - 20
4474,XRAY : OPACITIES SEEN IN LEFT LOWER LUNG FIELDS
4475,C/O MECHANICAL  KNEE PAIN SINCE 1 YEAR
4476,MULTIPLE JOINT PAIN ESPECIALLY IN THE SHOULDERS
4477,C/O MULTIPLE JOINT PAIN ESPECIALLY IN THE SHOUDERS AND ELBOW JOINT
4478,C/O HTN SINCE 1 YEAR WAS ON ALLOPATHIC MEDS NOW ON HOMEOPATHY
4479,WIEGHT GAIN OF 2-3 KGS
4480,complaints of fatigue and weight gain of around 10kg since past 1 years.  consume non vegetarian diet thrice a week
4481,"BMI - 31 kg/m2 investigations - B12 - 201, vitamin D - 23.8, Hb - 18.6, PCV - 55.5, ALT -67, Total Protein - 8.4,"
4482,"LDL - 135, HDL - 43"
4483,H/OINJURY TO THE RIGHT ELBOW
4484,H/O INJURY TO THE RIGHT ELBOW FEW MONTHS AGO
4485,k/c/o hypothyroidism since few years on 100 mcg of THYROXINE
4486,C/O feeling tired very easily
4487,c/o memory loss and decreased cognitive performance (brain fog )
4488,c/o irregular periods (has been happening since menarche )
4489,INCREASED FREQUENCT OF URINATION
4490,C/O excessive sneezing on exposure to cold air
4491,"C/O itching of eyes, ears, facial skin and throat."
4492,Came to discuss blood tests nil symptoms now
4493,c/o episodic gastritis symptoms avg BP at home is 142/93
4494,along with giddiness & tiredness
4495,"C/O neck pain radiating to left arm, associated with numbness and tingling."
4496,"came for follow up with lab investigations presently asymptomatic Investigation - USG - salphingitis, LDL- 106, HDL-42"
4497,"vitamin D -208, urine routine - 5-10 pus cells. on further discussion - had a history of infrequent abdominal pain."
4498,"Past history of CABG-2005, stenting -2019 on cardiac medications and statins. came for fitness for cataract surgery"
4499,"Investigations noted - USG- hepatic cyst, simple renal cyst, Hb - 9.3%, PCV - 31.6, MCV - 66."
4500,"iron profile - suggestive of iron deficiency anemia. HBA1c - 6.2%, eGFR- 65, creatinine - 1.2, vitamin B12 - 271."
4501,Chest pain after fast walking at times Nil other symptoms
4502,"Nil complaints Had eaten lots of sweets in the last few months in view of functions, reduced tobacco use"
4503,History noted  Nil c/o now
4504,"History noted Giddiness episode happened 2 years ago -nil now had stopped smoking, occasional alcohol use"
4505,leg discomfort since months
4506,"frequent headaches since 1 week .,"
4507,report review
4508,"Presently asymptomatic no known co morbidities BMI - 25.8kg Investigations - HBA1c-7.8%, LDL - 114, HDL-37"
4509,"vitamin D - 20.2, vitamin B12 - 163"
4510,K/C/O T2DM
4511,K/C/O hypertension
4512,K/C/O dyslipidemia
4513,C/O weakness a few days ago.
4514,C/O nausea and poor appetite since few days
4515,C/O weakness since a few days
4516,K/C/O hyperuricemia.
4517,C/O excessive itching and rashes
4518,diagnosed with hypothyroidism in 2015 but now controlled  with diet and not on any medication
4519,c/o high cholesterol levels in the past  ( hasnt done any tests recently )
4520,Diagnosed with hypothyroidism since 2015 not on any medication controlled on diet and exercise
4521,no other known comorbidities
4522,c/o mood swings (due to poor sleep ?)
4523,c/o high cholesterol levels in the past ( hasnt done any recent tests)
4524,c/o mood swings since few months (due to poor sleep )
4525,C/O HYPOTHYROIDISM SINCE 10 YEARS ON MEDICATION 25MCG THYRONORM
4526,C/O HAIR LOSS
4527,Follow up appointment Pains persisting since 8 days now
4528,C/O WIEGHT GAIN
4529,C/O HEAT INTOLERANCE
4530,K/C/O PCOD WITH C/O EXCESSIVE HAIR GROWTH
4531,"PERIODS ARE REGULAR , CARESEEKER HAS TWO CHILDREN DELIVERED BY LSCS , NO OTHER COMPLICATIONS"
4532,HAD AN ATTACK OF FOOD POISONING A WEEK AGO AND WAS PUT ON ANTIBIOTICS
4533,DOING WELL NOW
4534,C/O FEELING DIZZY WHEN GETTING UP (FROM TIME TO TIME )
4535,NO H/O ANY SURGERY DONE IN THE PAST
4536,Patient came for regular health check up.
4537,NO IRREGULARITIES IN MENSTRUAL CYCLE ( LMP : 9/5/24)
4538,NOT ON ANY MEDICATION AND DOESNT SUFFER FROM  ANY COMORBIDITIES
4539,Patient complains of slight edema on her legs after travelling.
4540,C/O intense muscular pain on minimal physical exertion.
4541,K/C/O constipation since childhood.
4542,K/C/O constipation since childhood
4543,C/O dyspepsia
4544,Patient complains of fatigue
4545,Tiredness since  few months
4546,K/C/O bipolar disorder
4547,K/C/O drug induced parkinsonism
4548,K/C/O bladder dsyfunction
4549,K/C/O hypothyroidism
4550,C/O onychomycosis
4551,C/O neuropathy
4552,C/O onychomycosis of toe nails
4553,C/O discolouration of toenails
4554,K/C/O BPH
4555,K/C/O constipation
4556,K/C/O vitamin D deficiency
4557,C/O callus with a horn
4558,c/o venous insufficiency more in left than right
4559,doing much more better since last consultation
4560,leg pains since 6 months
4561,K/C/O TYPE 2 DIABETES MELLITUS
4562,K/C/O T2DM since 22 years.
4563,foot deformity with chronic ulcer
4564,OLD CASE OF UNDIAGNOSED MID FOOT CHARCOT
4565,Had put on weight in the last 1 year Renal calculus -left side Nil symptoms now
4566,UNCONTROLLED T2DM NEUROPATHY WITH H/0 ANKLE FRACTURE WITH  WAGNER GRADE II ULCER
4567,pains
4568,c/o swelling proximal to the comprehension bandage
4569,C/O chronic back pain.
4570,C/O difficulty falling asleep sometimes
4571,C/O occasional gastritis and bloating.
4572,K/C/O hirsutism
4573,H/O high TSH (4.8)
4574,H/O insulin-20
4575,C/O pain over left side of the neck
4576,C/O excessive sneezing early morning and after showers.
4577,C/O vaginal discharge
4578,Urinary symptoms persisting since an year
4579,complaining of weight gain since past 2 years of over 20kgs due to unhealthy lifestyle. BMI - 31.59 kg/m2
4580,"investigations - mild dyslipidemia, vitamin D and B12 deficiency,"
4581,C/O IRREGULAR PERIODS SINCE FEBRUARY (LAST CYCLES WERE IN FEBRUARY )
4582,C/O SPOTTING EVERY MONTH SINCE FEBRUARY FOR 2- 3 DAYS
4583,K/C/O HYPOTHYROIDISM ON MEDICATION
4584,C/O AMMENORHEA SINCE FEB ( LMP - 10TH FEB 24) SPOTTING SINCE MARCH
4585,C/O HYPOTHYRODISM ON MEDICATION (CONTROLLED)
4586,"C/O HIRSUTISM , ACNE +"
4587,"PLANNING FOR PREGNANCY , HAD A SESSION WITH OF IVF IN 2021 BUT GOT ABORTED AT 9 WEEKS"
4588,HAD SPONTANEOUS MISCARRIAGE AT 9 WEEKS
4589,C/O IRREGULAR CYCLES 6-8 MONTHS GETS PERIODS ONLY WITH MEDICATION
4590,C/O ACNE +
4591,NOT PLANNING FOR PREGNANCY AS OF NOW
4592,K/C/O 2 episodes of hemorrhagic stroke
4593,K/C/O epilepsy developed post stroke
4594,C/O difficulty breathing on lying down and lung congestion. C/O mild B/L pedal edema.
4595,H/O fall on the right shoulder
4596,H/O dyslipidemia
4597,H/O pre diabetic status
4598,C/O occasional lump formation over the central part of dorsum of left foot.
4599,On supplements like TAB SHELCAL and TAB ABSOLUT
4600,Cough/cold /fever since 3 days
4601,Varicose veins  left foot  2nd toe painful swelling episodic asthma and uses inhaler
4602,"complaints of fever since past 2 days associated with headache, cough, loss of taste and loss of appetite."
4603,"complaints of fever, headache, loss of appetite, taste, cough and body ache since past 2 days"
4604,Body pains
4605,>?R sciatic pain
4606,C/O WIEGHT GAIN SINCE 2 YEARS
4607,C/O BACK PAIN
4608,"complaints of weight gain since past 2 years. BMI- 26.6 kg/m2 investigations - LDL-120, HDL-39. B12<159,TSH-5.2"
4609,"known case of Diabetes, hypertension,Migraine and PCOS on regular follow up with endocrinologist. presently asymptomatic"
4610,c/o HTN
4611,WITH OCCASIONAL SWEATING EPISODES
4612,"BMI - 32.8 kg/m2 investigations - HBA1c - 5.7%, LDL-124, HDL-37."
4613,NO H/O ANGINA OR DYSPNEA ON EXERTION
4614,NO FAMILY HISTORY OF ANY HEART DISEASES
4615,C/O HYPERTENSION
4616,WITH OCCASIONAL EPISODES OF INCREASED SWEATING
4617,NO DYSPNEA ON EXERTION / ANGINA
4618,NO FAMILY HISTORY OF ANY HEART CONDITIONS
4619,K/C/O HYPERTENSION ( BP UNDER CONTROL )
4620,NO C/O GIDDINESS OR ANY OTHER SYMPTOMS
4621,FOLLOW UP CASE OF HYPERTENSION
4622,NO C/O GIDDINESS AND IS ABLE TO PERFORM DAY TO DAY ACTIVITIES
4623,BP IS UNDER CONTROL AND DOING WELL
4624,"known case of diabetes, hypertension, gout, hypothyroidism, fatty liver on regular medication"
4625,"and follow up with endocrinologist. investigations - HBA1c - 5.5%, uric acid - 3.1, HDL- 46, TSH-4.19, vitamin B12 - 370"
4626,LFT - indirect hyperbilirubinemia
4627,BMI - 27.38 kg/m2
4628,C/o hair fall and hair thinning.
4629,C/O no weight loss even after exercising.
4630,Patient came for regular health checkup
4631,24 year old aspiring cricketer
4632,no known comorbidities or allergies
4633,wants to loose weight in the upper half of his body as he feels it isnt upto the mark of an athlete
4634,"started fever 5 days ago now no fever, but mildly itchy rash on her arms and legs No altered bowel/bladder symptoms"
4635,Multiple symptoms
4636,K/C/O HYPOTHYROIDISM SINCE 2018 ON MEDICATION THYRONORM 125mcg
4637,c/o weight gain since the past 6 months
4638,pre diabetic and on medication (tab.glycomet)
4639,diagnosed with depression and on medication (tab nexito )
4640,Irregular periods since years -seen Gynecology
4641,her menstrual cycles are regular
4642,C/O RIGHT URETERIC RENAL CALCULI SINCE FEW YEARS
4643,C/O TENDINITIS SINCE A FEW YEARS
4644,eating unhealthily foods
4645,no other complaints
4646,C/O RIGHT ARM PAIN CAUSING STIFNESS IN THE ROM
4647,C/O TENDINITIS CAUSING PAIN WHILE WALKING SINCE FEW MONTHS
4648,C/O PUTTING ON EXCESS WIEGHT ESPECIALLY IN THE STOMACH REGION
4649,NO OTHER COMORBIDITIES
4650,"C/O EASY FATIGUEABILITY SINCE 2017 , HB WAS 6 AND SHE WAS PUT IRON SUPPLEMENTS FOR A YEAR"
4651,C/O PUTTING ON WIEGHT WHEN STRESSED
4652,HAS POSITIVE FAMILY HISTORY OF FEMALES BIENG DIAGNOSED WITH THYROID
4653,CARESEEKER IS ACTIVE AND IS DIETING
4654,K/C/O DIABETIC SINCE 8-9 YEARS ON MEDICATION (TAB.GLYCOMET SR 500 1-0-0)
4655,UNDERWENT A BYPASS SURGERY 10 YEARS AGO FOLLOWING WHICH HE HAS BEEN PUT (TAB.ECOSPIRIN AV 75 1-0-0) & SACURISE 50
4656,FOLLOWS ADEQUATE LIFESTYLE CHANGES AND IS ACTIVE AND DOESNT EXPERIENCE ANY ANGINA OR DOE
4657,CANT GO FOR LONG WALKS SINCE A MONTH DUE TO TRAUMA ON THE LEFT LEG
4658,NO KNOWN COMORBIDITIES AND NOT ON ANY MEDICATION
4659,WAS PUT ON ECOSPIRIN TWICE A WEEK  AS A PRECAUTION BUT DISCONTINUED IT
4660,SHE IS OTHER WISE DOING WELL AND IS ABLE TO PERFORM HER DAILY CHORES WITHOUT ANY ISSUES
4661,C/O pain in the right knee (mechanical in nature) for 2 months
4662,C/O pain in the right knee (mechanical in nature)
4663,Follow up patient of undifferentiated CTD in the line of Sjogrens/myositis
4664,C/O PAIN IN THE LEFT UPPER BACK.
4665,C/O LOSS OF WEIGHT BY 4-5 KGS
4666,C/O HAIR LOSS AND DANDRUFF PATCHES.
4667,C/O SWELLING IN THE RIGHT WRIST
4668,FATHER SUFFERS FROM PERIPHERAL SPONDYLOARTHRITIS
4669,"FOLLOW UP PATIENT OF ITP, DM, SJOGREN SYNDROME."
4670,FOLLOW UP CASE OF PSA- IN REMISSION. NO ACTIVE SKIN LESIONS/JOINT PAIN
4671,Pain since few days
4672,Follow up  mild nausea and constipation at times Pains reduced  No fever Blood tests improving
4673,Came for regular checkup
4674,C/O mild pain in the knees when climbing down the stairs or on flexing the knees too much
4675,Background
4676,Accidental finding of left ovarian cyst (2 small anechoic cyst of 2 cm)
4677,Adenomyosis uterus
4678,Post menopausal Stress incontinence Urgency of micturition
4679,Post menopausal
4680,Stress incontinence
4681,Urgency of micturition
4682,Routine health checkup
4683,Fibroadenoma left breast 1.5 x 1.4 cm
4684,Follow up for pap smear report. Treated with doxycycline and metrogyl
4685,Follow up with pap smear report.
4686,? Viral illness
4687,C/O shortness of breath on exertion since 6 months
4688,CARESEEKER HASNT BEEN DIAGNOSED WITH ANY HEALTH CONDITION NOR IS HE ON ANY MEDICATION
4689,CARESEEKER MENTIONED A PRIOR BLOOD TEST ALMOST 6 MONTHS BACK INDICATING HIGH SUGARS AND VIT B12 DEFICIENCY
4690,C/O OCCASIONAL TINGLING SENSATION / BURNING PAIN SINCE THE PAST FEW MONTHS
4691,C/O DETERORATION OF EYE SIGHT SINCE THE PAST FEW YEARS
4692,CARE SEEKER HASNT HAD ANY SURGERY DONE IN THE PAST NOR DOES HE HAVE ANY ALLRGY TO ANY MEDICATION / FOOD
4693,IRREGULAR SLEEP PATTERN (GETS ON AVG 5 HOURS OF SLEEP )
4694,C/O OCCASIONAL TINGLING SENSATION / BURNING PAIN IN THE HANDS AND FEET
4695,"DOESNT DRINK OR SMOKE NOW, IS A NON VEG , TRIES TO LEAD A HEALTHY LIFESTYLE WITH ADEQUATE EXERCISE AND DIET"
4696,C/O numbness in the right hand.
4697,C/O pain in the B/L foot and the pain increases while sleeping.
4698,C/O feeling of tightness in the right arm when he abducts the shoulder above his head
4699,1.Abdominal discomfort 2. Tingling sensation 3. Eye issues
4700,Rashes on the body since 3 months off and on
4701,Breathing issues on walks
4702,sneezing
4703,Follow up with blood tests
4704,Fever since morning
4705,Has opted for sports medicine package.
4706,C/o headaches from 3 days
4707,C/O headaches
4708,C/O headaches on the left side and can shift to any part of the head
4709,C/O watering of eyes for a couple of days
4710,"C/O unilateral headache (right,left)"
4711,H/O nausea during headaches
4712,No H/O trauma
4713,"presently asymptomatic, occasional right knee pain associated with click sound on movement of knee.  BMI - 27.12"
4714,came for physical fitness presently asymptomatic investigation - vitamin B12 deficiency
4715,Follow up of hypertension management
4716,came for physical fitness presently asymptomatic investigations - normal
4717,K/C/O hypertension on Telma 20
4718,"case of hypothyroidism and symptoms suggestive of PCOS, had a history of recent weight gain"
4719,"presently asymptomatic. BMI - 25.39 kg/m2. Investigations - dyslipidemia, vitamin D and B12 deficiency,? hypothyroidism"
4720,"presently asymptomatic BMI -23.28 kg/m2 Investigation - dyslipidemia, vitamin B12 deficiency"
4721,"DIABETIC on med., regular physical activity.,lifts wts,sharp shooting chest pain. since 5 days.  on and off. no sweating"
4722,Came for regular health checkup
4723,C/O body pain
4724,Nil symptoms. No concerns
4725,Nil symptoms now
4726,Chest pain since afternoon
4727,"Follow up for DFU in the right foot dorsum. Ulcer status is Wagner grade 1, healthy granulating tissue"
4728,"DFU in the left 2nd toe, Status is Wagner grade 1, healthy granulating tissue"
4729,k/c/o of renal calculi since 5 yrs
4730,Follow up for charcot's syndrome in left foot.
4731,C/O pain in B/L feet and toes for 45 days
4732,C/O pain in the heels on standing for a few minutes.
4733,C/O pain in the B/L feet and toes
4734,C/O calloused right foot helix
4735,C/O left foot ulcer in between the first and second empty head
4736,C/O calloused right foot hallux
4737,C/O pain in the B/L heels for the last 1 year
4738,C/O pain in the B/L talo-calcaneal region
4739,C/O pain in the medial aspect of B/L knee
4740,C/O tingling sensation in foot and arms
4741,Known case of hypothyroidism on Tab.Eltroxin 25 mcg. Also complaints of hair fall since past 1-2 years.
4742,"BMI - 22.19 Investigations - B12-287, Vit D -42, TSH- 5.868, T4 -normal, Hb - 11.6"
4743,"KNOWN EPILEPTIC SINCE 20 YEARS ON MEDICATION (SODIUM VALPROATE  SALTS 1000MG, TAB.ZONICEF 200 MG 0-0-1)"
4744,K/CO HTN SINCE 3-4 YEARS ON TAB.TAZLOC 40 1-0-0
4745,"K/C/O T2DM DIAGNOSED LAST YEAR ON TAB.GLYCOMET 1-0-0 , TAB.OXRAMET 1000MG 0-0-1"
4746,SHE HAS OSTEOARTHRITIS OF THE RIGHT KNEE AND FINDS IT DIFFICULT TO WALK AND OFTEN LIMPS
4747,C/O SEVERE BACK PAIN BOUGHT ON BY SLIPPED DISCS AND HAS HAD 2-3 EPISODES SLIP DISCS IN THE PAST
4748,SHE WORKS AS A CONSULTANT AND HAS HER OWN BUISNESS AND FINDS IT DIFFICULT TO WORK WITH HER KNEE PAIN AND BACK PAIN
4749,SHE ALSO HAS POOR EYE SIGHT AND COMPLAINS OF BLURRING ON/OFF
4750,NO C/O NEUROPATHIC PAIN OR DIZZINESS
4751,"HER PERIODS ARE REGULAR NOW , BUT HAD AMMENORHEA FROM THE AGE OF 36 TO 42, SHE HAS TWO KIDS , BOTH LSCS"
4752,S/P VSD CLOSURE DONE IN 2019 - DOING WELL
4753,"SUB AORTIC MEMBRANE + SEVERE LVO + OBSTRUCTION , SR"
4754,CURRENTLY ASYMPTOMATIC
4755,"routine annual health check up presently asymtomatic BMI- 24.69 kg/m2, vitamin D <8, vitamin B12 <159."
4756,"complaints of fever since yesterday, associated with nausea, fatigue, headache and body aches. No known co morbidities"
4757,Came for regular checkup -  presently asymptomatic BMI -
4758,"K/C/O T2DM , HTN , MIGRAINE AND PCOS SINCE MANY YEARS ON REGULAR MEDICATION AND FOLLOW UP WITH ENDOCRINOLOGIST ;"
4759,H/O RECURRENT UTI PREVIOUSLY
4760,CYCLES ARE REGULAR 25 -34 ; LMP = 23/5/24
4761,"USG REPORTS : 12.7mm ENDOMETRIAL THICKNESS , NABOTHIAN CYST 1.5 x 1.1 cm in size , BULKY CERVIX,MILDLY BULKY LEFT OVARY"
4762,"C/O ITCHINESS IN VULVA , WHITE DISCHARGE , AMENORRHEA"
4763,C/O ITCHINESS VULVA AND WHITE DISCHARGE
4764,AMENORRHOEA
4765,"FSH RAISED PARA - 1 , LCB - 16 YEARS , LSCS"
4766,LAST PAP SMEAR SHOWED CIRCUM ORAL EROSION +
4767,SHE FOLLOWS A HEALTHY LIFESTYLE AND HAS REGULAR PHYSICAL ACTIVITY
4768,"PER SPECULUM SHOWS CIRCUM ORAL EROSION +, PAP SMEAR TAKEN"
4769,C/O WHITE DISCHARGE PRESENT ALL THE TIME
4770,PRESENCE OF YEAST SEEN IN URINE TEST
4771,"PERIODS ARE REGULAR BUT PAINFULL REQUIRING CARE SEEKER TO TAKE MEDICATION OR SKIP WORK, LMP- 24/5/24"
4772,C/O SPOTTING PV 15 DAYS BACK
4773,"USG PELVIS ET 6.3 mm , LAST PAPS SMEAR DONE 5 YEARS BACK."
4774,"PARA - 3 , LCB - 22 YEARS , NO MEDICAL ISSUES FOLLOWING DELIVERY"
4775,"PARA - 3 , LCB - 22 YEARS , NO MEDICAL ISSUES"
4776,Fever since 2days
4777,Irregular and painful period from few years
4778,Hypothyroidism on treatment since 10years
4779,FOLLOW UP  CASE OF PAPILEDEMA
4780,"MRI : PARTIAL EMPTY SELLA , FLATENNING OF POST. SCLERA WITH PROMINENCE OF PERI OPTIC CSF SLEEVE  MR VENOGRAM : NORMAL"
4781,REPORTS SUGGESTIVE OF IIH
4782,REPORTS SUGGESTIVE OF IDIOPATHIC INTRCRANIAL HYPERTENSION
4783,FOLLOW UP CASE OF PAPILEDEMA
4784,MR VENOGRAM : NORMAL
4785,"MRI : PARTIAL EMPTY SELLA , FLATTENING OF POST SCLERA WITH PROMINENCE OF PERI OPTIC CSF SLEEVE."
4786,FOLLOW UP CASE OF HEADACHE WITH PAPILEDEMA
4787,"MRI : PARTIAL EMPTY SELLA, FLATENING OF POSTERIOR SCLERA WITH PROMINENCE OF PERI OPTIC CSF SLEEVE ."
4788,MR VENOGRAM: NORMAL
4789,REPORTS SUGGESTIVE OF ? IDIOPATHIC INTRACRANIAL HYPERTENSION
4790,C/O MILD FLUCTUATIONS IN HER BLOOD PRESSURE
4791,patient came for follow up with the reports - symptoms reduced. BP - 90/60 mmhg (baseline low)
4792,"KNOWN ASTHMATIC BUT FREQUENCY OF ATTACKS RECENTLY HAVE BEEN VERY LOW ,BREATHLESS ON BENDING DOWN"
4793,"investigations - CRP-42.5, Hb-8.5, TLC- 3710, Plt - 1.61L, dengue NS1 antigen +ve"
4795,ROUTINE CHECK UP / KNOWN HYPERTENSIVE ON MEDICATION
4796,ECG AND ECHO: NORMAL
4797,REPORTS REVIEWED : HBA1C AND TRIGLYCERIDES ARE HIGH
